id;gen;sp;ssp;categories;group;en;rec;cnt;loc;lat;lng;alt;type;sex;stage;method;url;file;file-name;sono;osci;lic;q;length;time;date;uploaded;also;rmk;bird-seen;animal-seen;playback-used;temp;regnr;auto;dvc;mic;smp;fullfilename;filename
143717;Hydropsalis;cayennensis;;Hydropsalis cayennensis_White-tailed Nightjar;birds;White-tailed Nightjar;Diego Calderon-F.;Colombia;Medellin, Antioquia;6.2459;-75.6051;1500;song;;;field recording;//xeno-canto.org/143717;https://xeno-canto.org/143717/download;XC143717-NNMedellinCAndes1500m11pmMarzo05,2013NAT.mp3;{'small': '//xeno-canto.org/sounds/uploaded/OGATBVKNAG/ffts/XC143717-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OGATBVKNAG/ffts/XC143717-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OGATBVKNAG/ffts/XC143717-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OGATBVKNAG/ffts/XC143717-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/OGATBVKNAG/wave/XC143717-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OGATBVKNAG/wave/XC143717-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OGATBVKNAG/wave/XC143717-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;D;00:29;23:00;2013-03-05;2013-07-28;[];"This is a ""nightbird"" that we have heard OFTEN on our urban neighborhood here in Medellin. Not sure if it is a pet or a wild bird, but it is been kind of homogeneous about singing at the same time (near midnight) and from the same general area. No responses at all to playback.

ANY IDEAS welcome!!

UPDATE: mystery solved thanks to Wilmar Múnera post:
http://www.xeno-canto.org/forum/topic/6730";no;no;no;;;no;;;44100;test/species/Hydropsalis cayennensis_White-tailed Nightjar/XC143717.mp3;XC143717.mp3
118596;Hydropsalis;cayennensis;;Hydropsalis cayennensis_White-tailed Nightjar;birds;White-tailed Nightjar;David Bradley;Colombia;La Pedregoza, Puerto Carreño, Vichada;6.1132;-67.7137;60;call, clicking call notes;;;field recording;//xeno-canto.org/118596;https://xeno-canto.org/118596/download;XC118596-white-tailed_nightjar_clicks_0450_130109_Pedregoza.mp3;{'small': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC118596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC118596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC118596-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC118596-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/wave/XC118596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/wave/XC118596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/wave/XC118596-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;E;00:06;04:50;2013-01-09;2013-01-21;[];http://www.pedregoza.org/;yes;yes;no;;;no;;;44100;test/species/Hydropsalis cayennensis_White-tailed Nightjar/XC118596.mp3;XC118596.mp3
103441;Hydropsalis;cayennensis;;Hydropsalis cayennensis_White-tailed Nightjar;birds;White-tailed Nightjar;Thore Noernberg;Venezuela;Cerro El Morro, Lecheria - Edo. Anzoategui;5.966;-64.336;100;call;;;field recording;//xeno-canto.org/103441;https://xeno-canto.org/103441/download;White-tailed Nightjar  (2).mp3;{'small': '//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/ffts/XC103441-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/ffts/XC103441-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/ffts/XC103441-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/ffts/XC103441-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/wave/XC103441-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/wave/XC103441-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TTSQGWDDGW/wave/XC103441-large.png'};//creativecommons.org/licenses/by-nc-nd/2.5/;E;00:23;18.30;2012-06-07;2012-06-10;[];2 birds calling  (one only 8 meters away);unknown;unknown;unknown;;;no;;;32000;test/species/Hydropsalis cayennensis_White-tailed Nightjar/XC103441.mp3;XC103441.mp3
711047;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Dante Buzzetti;Brazil;Rio Araguaia, Parque Estadual do Cantão, Pium, Tocantins;-9.2856;-50.0142;165;song;;;field recording;//xeno-canto.org/711047;https://xeno-canto.org/711047/download;XC711047-Nyctiprogne leucopyga DCB 267-16B.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711047-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711047-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711047-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711047-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC711047-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC711047-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC711047-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;01:22;18:25;1999-08-28;2022-03-26;[];DCB 267-16B;no;no;yes;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC711047.mp3;XC711047.mp3
432380;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;JAYRSON ARAUJO DE OLIVEIRA;Brazil;Aruanã - GO (near  Aruanã), Aruanã, Goiás;-14.917;-51.0755;260;song;;;field recording;//xeno-canto.org/432380;https://xeno-canto.org/432380/download;XC432380-wav Joao pinto E BACURAU RABO 26-08-18 6e19.mp3;{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC432380-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC432380-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC432380-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC432380-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC432380-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC432380-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC432380-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;00:11;6:19;2018-08-26;2018-08-28;['Crypturellus undulatus'];;yes;yes;yes;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC432380.mp3;XC432380.mp3
416493;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;JAYRSON ARAUJO DE OLIVEIRA;Brazil;Britânia, Goiás;-15.2144;-51.1947;280;song;;;field recording;//xeno-canto.org/416493;https://xeno-canto.org/416493/download;XC416493-Bacurau de rabo maculado XENO (Nyctiprogne leucopyga) 20 6e30.mp3;{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416493-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416493-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416493-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416493-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC416493-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC416493-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC416493-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;00:15;6:30;2018-05-20;2018-05-23;[];;no;no;yes;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC416493.mp3;XC416493.mp3
416492;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;JAYRSON ARAUJO DE OLIVEIRA;Brazil;Britânia, Goiás;-15.2144;-51.1947;280;song;;;field recording;//xeno-canto.org/416492;https://xeno-canto.org/416492/download;XC416492-Bacurau de rabo maculado XENO (Nyctiprogne leucopyga) 20 6e25.mp3;{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416492-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416492-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416492-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC416492-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC416492-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC416492-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC416492-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;00:08;6:25;2018-05-20;2018-05-23;[];;no;no;yes;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC416492.mp3;XC416492.mp3
226787;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Peter Boesman;Brazil;Pantanal, Pixaim area, Mato Grosso;-16.6666666667;-56.8333333333;;song;;;field recording;//xeno-canto.org/226787;https://xeno-canto.org/226787/download;XC226787-Band-tailed Nighthawk A 3029.mp3;{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226787-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226787-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226787-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226787-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226787-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226787-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226787-large.png'};//creativecommons.org/licenses/by-nc-nd/4.0/;A;01:00;18:00;2005-07-30;2015-03-23;[];ID certainty 100%. (Archiv. tape 378 side B track 4 seq. B);unknown;unknown;unknown;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC226787.mp3;XC226787.mp3
147654;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Fernand DEROUSSEN;Venezuela;Munoz, Apure;7.7143;-69.3326;80;song;;;field recording;//xeno-canto.org/147654;https://xeno-canto.org/147654/download;XC147654-2009022405 Nyctiprogne leucopyga_M_F Deroussen.mp3;{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC147654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC147654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC147654-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC147654-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC147654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC147654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC147654-large.png'};//creativecommons.org/licenses/by-nc-nd/3.0/;A;00:28;06:30;2009-02-24;2013-09-16;[];;yes;yes;no;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC147654.mp3;XC147654.mp3
119453;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;GABRIEL LEITE;Brazil;Itaituba, Para;-4.6551;-56.4086;70;song;;;field recording;//xeno-canto.org/119453;https://xeno-canto.org/119453/download;XC119453-Nyctiprogne leucopyga_Itaituba_1093.MP3;{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119453-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119453-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119453-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119453-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119453-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119453-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119453-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;A;00:40;14:30;2012-07-26;2013-01-23;['Thamnophilus nigrocinereus'];;yes;yes;no;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC119453.mp3;XC119453.mp3
711045;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Dante Buzzetti;Brazil;Rio Araguaia, Parque Estadual do Cantão, Pium, Tocantins;-9.2856;-50.0142;165;song;;;field recording;//xeno-canto.org/711045;https://xeno-canto.org/711045/download;XC711045-Nyctiprogne leucopyga DCB 267-16Aa.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711045-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711045-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711045-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC711045-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC711045-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC711045-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC711045-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;00:11;18:21;1999-08-28;2022-03-26;[];DCB 267-16Aa;no;no;no;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC711045.mp3;XC711045.mp3
654351;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Dante Buzzetti;Brazil;Rio Pixaim,Poconé,Mato Grosso;-16.7546;-56.8813;115;call, song, aggressive call;;;field recording;//xeno-canto.org/654351;https://xeno-canto.org/654351/download;XC654351-Nyctiprogne leucopyga DCB 476-11.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC654351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC654351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC654351-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC654351-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC654351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC654351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC654351-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;03:11;18:00;2004-07-09;2021-06-04;[];DCB 476-11, natural and after play-back;yes;yes;yes;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC654351.mp3;XC654351.mp3
483323;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Dante Buzzetti;Brazil;Rio São Tomé,Parque Nacional do Juruena,Apiacás,Mato Grosso;-8.11;-58.29;117;song;;;field recording;//xeno-canto.org/483323;https://xeno-canto.org/483323/download;XC483323-Nyctiprogne leucopyga DCB 613-16.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC483323-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC483323-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC483323-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC483323-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC483323-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC483323-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC483323-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;01:07;18:45;2008-03-04;2019-06-25;['Mesembrinibis cayennensis'];DCB 613-16;no;no;no;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC483323.mp3;XC483323.mp3
345199;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Tulio Dornas;Brazil;Parque Estadual do Cantão, Caseara, Tocantins;-9.3133;-49.9759;170;song;;;field recording;//xeno-canto.org/345199;https://xeno-canto.org/345199/download;XC345199-Hydropsalis_leucopyga-425565.mp3;{'small': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345199-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345199-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345199-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC345199-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/wave/XC345199-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/wave/XC345199-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/wave/XC345199-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;00:48;18:00;2006-05-20;2016-12-05;[];In bank of Coco River!;yes;yes;yes;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC345199.mp3;XC345199.mp3
316963;Nyctiprogne;leucopyga;latifascia;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;GABRIEL LEITE;Brazil;Anavilhanas Archipelago, Amazonas;-2.6834;-60.7501;10;flight call;;;field recording;//xeno-canto.org/316963;https://xeno-canto.org/316963/download;XC316963-Nyctiprogne leucopyga_Novo Airão_1016.mp3;{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC316963-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC316963-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC316963-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC316963-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC316963-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC316963-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC316963-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;00:08;05:30;2016-05-14;2016-05-16;[];;yes;yes;no;;;no;;;48000;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC316963.mp3;XC316963.mp3
310650;Nyctiprogne;leucopyga;majuscula (ssp assumed from location);Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Jeremy Minns;Brazil;Passo do Lontra, Pantanal de Miranda, MS;-19.2667;-57.0167;90;call;;;field recording;//xeno-canto.org/310650;https://xeno-canto.org/310650/download;XC310650-NYCLCP02.mp3;{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC310650-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC310650-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC310650-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC310650-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC310650-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC310650-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC310650-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;00:32;05:58;2000-01-14;2016-04-05;['Saltator coerulescens', 'Coryphospingus cucullatus', 'Certhiaxis cinnamomeus'];;no;no;yes;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC310650.mp3;XC310650.mp3
298523;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Dan Lane;Peru;Padrecocha, Rio Nanay, Loreto;-3.7004;-73.2761;80;call;;;field recording;//xeno-canto.org/298523;https://xeno-canto.org/298523/download;XC298523-Nyctiprogne leucopyga151220_T333.mp3;{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298523-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298523-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298523-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298523-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC298523-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC298523-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC298523-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;01:54;18:00;2015-12-20;2016-01-08;['Butorides striata', 'Ammodramus aurifrons', 'Turdus ignobilis', 'Cacicus cela', 'Tyrannus melancholicus', 'Pitangus sulphuratus', 'Donacobius atricapilla'];Natural flight calls from several birds foraging about 4-20m over water on flooded blackwater arm of Rio Nanay. The quiet trilling vocalization (1:04, 1:23, 1:27) was given as two birds performed a flight display where they glided one just above the other (one slightly ahead of the other) with wings slightly bowed below horizontal and tail spread, usually descending towards the water, within 2-5m of the water's surface. ;yes;yes;no;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC298523.mp3;XC298523.mp3
298511;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Dan Lane;Peru;Padrecocha, Rio Nanay, Loreto;-3.7004;-73.2761;80;call;;;field recording;//xeno-canto.org/298511;https://xeno-canto.org/298511/download;XC298511-Nyctiprogne leucopyga151220_T332.mp3;{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298511-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC298511-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC298511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC298511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC298511-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;B;00:07;18:00;2015-12-20;2016-01-08;['Ammodramus aurifrons', 'Turdus ignobilis', 'Pitangus sulphuratus'];Natural flight calls from one of 10+ birds foraging about 4-20m over water on flooded blackwater arm of Rio Nanay.;yes;yes;no;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC298511.mp3;XC298511.mp3
226789;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Peter Boesman;Brazil;Pantanal, Pixaim area, Mato Grosso;-16.6666666667;-56.8333333333;;song;;;field recording;//xeno-canto.org/226789;https://xeno-canto.org/226789/download;XC226789-Band-tailed Nighthawk B 3030.mp3;{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226789-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226789-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226789-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226789-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226789-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226789-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226789-large.png'};//creativecommons.org/licenses/by-nc-nd/4.0/;B;00:39;18:30;2005-07-30;2015-03-23;[];ID certainty 80%. (Archiv. tape 378 side B track 7 seq. A);unknown;unknown;unknown;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC226789.mp3;XC226789.mp3
226788;Nyctiprogne;leucopyga;;Nyctiprogne leucopyga_Band-tailed Nighthawk;birds;Band-tailed Nighthawk;Peter Boesman;Brazil;Pantanal, Pixaim area, Mato Grosso;-16.6666666667;-56.8333333333;;song;;;field recording;//xeno-canto.org/226788;https://xeno-canto.org/226788/download;XC226788-Band-tailed Nighthawk B 3028.mp3;{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226788-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226788-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226788-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226788-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226788-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226788-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226788-large.png'};//creativecommons.org/licenses/by-nc-nd/4.0/;B;00:49;18:00;2005-07-30;2015-03-23;[];ID certainty 80%. (Archiv. tape 378 side B track 4 seq. A);unknown;unknown;unknown;;;no;;;44100;test/species/Nyctiprogne leucopyga_Band-tailed Nighthawk/XC226788.mp3;XC226788.mp3
